PRN,TIME(SOD),C1,C2,L1,L2,Tgd,IPPx,IPPy,IPPz,LLI_1,LLI_2,Elevation,Azimuth,Lat,Lon
GPS 26,17820.001,22196893.829,22196889.601,-2353077.96226,-2351165.62201,-6.51925802231e-09,873389.1715, -5286245.4533, 4069475.1324,4,4,34.8130275847,168.777993017,41.2249411746,278.385109745
GPS 29,17820.001,21614703.212,21614698.598,-3084455.45932,-3082768.47015,-6.98491930962e-09,916556.4689, -5131561.3675, 4253801.7892,4,4,50.5752417813,145.933315578,41.2249411746,278.385109745
GPS 30,17820.001,24626730.487,24626727.009,198638.558815,200205.846125,-8.38190317154e-09,-193561.1752, -5463966.8643, 3921151.3192,4,4,12.2498718707,238.969072857,41.2249411746,278.385109745
GPS 6,17850.001,21546796.267,21546791.514,-3513322.90018,-3508066.38466,-5.12227416039e-09,490613.3758, -4981494.0217, 4495758.3697,4,4,53.42354615,289.727173926,41.2249411746,278.385109745
GPS 10,17850.001,20881650.444,20881645.505,-3745089.99524,-3743176.58655,-2.32830643654e-09,827994.7452, -4904693.3915, 4530588.8059,4,4,64.4069235644,38.5744699122,41.2249411746,278.385109745
GPS 17,17850.001,20697780.484,20697776.005,-4447332.53405,-4445889.63141,-1.39698386192e-09,763559.6181, -4933187.9027, 4510926.8800,4,4,72.6275454216,19.2508063324,41.2249411746,278.385109745
GPS 21,17850.001,24258751.765,24258745.175,-825781.093761,-821355.334749,-1.210719347e-08,-114112.3675, -4857628.5787, 4653842.5467,4,4,18.085951651,292.739920411,41.2249411746,278.385109745
GPS 24,17850.001,22482874.458,22482870.528,-2053453.98628,-2051747.88578,-1.39698386192e-09,1140563.5608, -4939502.0100, 4423602.8469,4,4,39.6020884727,90.4088883169,41.2249411746,278.385109745
GPS 26,17850.001,22177475.685,22177471.494,-2372496.12197,-2370583.77124,-6.51925802231e-09,872863.9862, -5283907.9707, 4072622.3137,4,4,35.0554253849,168.706597316,41.2249411746,278.385109745
GPS 29,17850.001,21603884.639,21603879.986,-3095274.03673,-3093587.04854,-6.98491930962e-09,916060.2710, -5130162.7707, 4255595.2599,4,4,50.7887288943,145.717955377,41.2249411746,278.385109745
GPS 30,17850.001,24643187.24,24643183.611,215095.255923,216662.526472,-8.38190317154e-09,-198115.2688, -5468198.6134, 3915020.0198,4,4,12.102724247,238.806257613,41.2249411746,278.385109745
GPS 6,17880.001,21540187.783,21540183.015,-3519931.3608,-3514674.84564,-5.12227416039e-09,491332.8421, -4982568.3327, 4494489.1076,4,4,53.5448675346,289.404587678,41.2249411746,278.385109745
GPS 10,17880.001,20891252.016,20891247.003,-3735488.40315,-3733574.99532,-2.32830643654e-09,829239.7313, -4903782.9183, 4531346.6044,4,4,64.1813176082,38.7160110444,41.2249411746,278.385109745
GPS 17,17880.001,20696350.626,20696346.14,-4448762.40813,-4447319.50663,-1.39698386192e-09,765005.5720, -4933322.4353, 4510534.7483,4,4,72.6300859068,20.0399095265,41.2249411746,278.385109745
GPS 21,17880.001,24242120.639,24242114.08,-842412.178846,-837986.419041,-1.210719347e-08,-107534.2107, -4857665.9291, 4653960.2067,4,4,18.2530277243,292.868837422,41.2249411746,278.385109745
GPS 24,17880.001,22494446.133,22494442.202,-2041882.32699,-2040176.22829,-1.39698386192e-09,1142883.6024, -4940088.4839, 4422348.9610,4,4,39.4379623711,90.6229076389,41.2249411746,278.385109745
GPS 26,17880.001,22158121.845,22158117.659,-2391849.93844,-2389937.58206,-6.51925802231e-09,872342.7892, -5281588.7334, 4075741.1596,4,4,35.2980473726,168.634671204,41.2249411746,278.385109745
GPS 29,17880.001,21593159.271,21593154.566,-3105999.42733,-3104312.43753,-6.98491930962e-09,915569.1383, -5128770.3605, 4257378.9158,4,4,51.0016818697,145.500087505,41.2249411746,278.385109745
GPS 30,17880.001,24659664.308,24659660.428,231572.281153,233139.557344,-8.38190317154e-09,-202703.7625, -5472462.7662, 3908822.0666,4,4,11.9555452611,238.643807469,41.2249411746,278.385109745
GPS 6,17910.001,21533677.765,21533673.002,-3526441.35797,-3521184.84399,-5.12227416039e-09,492043.8739, -4983641.9705, 4493220.7854,4,4,53.6646897948,289.07902433,41.2249411746,278.385109745
GPS 10,17910.001,20900916.915,20900911.855,-3725823.49159,-3723910.0843,-2.32830643654e-09,830492.2555, -4902872.7795, 4532102.0082,4,4,63.9560139259,38.8572992762,41.2249411746,278.385109745
GPS 17,17910.001,20694975.757,20694971.268,-4450137.29628,-4448694.39841,-1.39698386192e-09,766450.6848, -4933460.9888, 4510137.8594,4,4,72.6304485795,20.8295533233,41.2249411746,278.385109745
GPS 21,17910.001,24225491.841,24225485.498,-859040.831597,-854615.066847,-1.210719347e-08,-101012.8863, -4857707.9050, 4654062.5047,4,4,18.4203386804,292.997580854,41.2249411746,278.385109745
GPS 24,17910.001,22506056.583,22506052.648,-2030271.8908,-2028565.79487,-1.39698386192e-09,1145212.9517, -4940680.6758, 4421084.6232,4,4,39.2737391229,90.8363335238,41.2249411746,278.385109745
GPS 26,17910.001,22138832.545,22138828.332,-2411139.22461,-2409226.86278,-6.51925802231e-09,871825.5751, -5279287.4981, 4078832.0840,4,4,35.5408904392,168.562201996,41.2249411746,278.385109745
GPS 29,17910.001,21582526.988,21582522.263,-3116631.72512,-3114944.72944,-6.98491930962e-09,915083.0550, -5127384.0503, 4259152.8845,4,4,51.2140863163,145.279673495,41.2249411746,278.385109745
GPS 30,17910.001,24676160.753,24676156.596,248068.661153,249635.938945,-8.38190317154e-09,-207326.6869, -5476759.5004, 3902556.6633,4,4,11.8083397204,238.48171774,41.2249411746,278.385109745
GPS 6,17940.001,21527267.048,21527262.305,-3532852.05,-3527595.53842,-5.12227416039e-09,492746.5336, -4984714.9721, 4491953.3603,4,4,53.7829932473,288.750490069,41.2249411746,278.385109745
GPS 10,17940.001,20910645.373,20910640.297,-3716095.02709,-3714181.62196,-2.32830643654e-09,831752.3609, -4901962.9695, 4532855.0105,4,4,63.731013159,38.9983466106,41.2249411746,278.385109745
GPS 17,17940.001,20693656.499,20693652.019,-4451456.55912,-4450013.6591,-1.39698386192e-09,767894.9630, -4933603.5610, 4509736.2139,4,4,72.6286276565,21.6195759882,41.2249411746,278.385109745
GPS 21,17940.001,24208866.188,24208859.904,-875666.408441,-871240.6315,-1.210719347e-08,-94547.8136, -4857754.4801, 4654149.7197,4,4,18.5878854269,293.126149351,41.2249411746,278.385109745
GPS 24,17940.001,22517706.311,22517702.404,-2018622.1679,-2016916.07241,-1.39698386192e-09,1147551.7206, -4941278.6130, 4419809.7479,4,4,39.1094191415,91.0491690728,41.2249411746,278.385109745
GPS 26,17940.001,22119608.918,22119604.755,-2430362.83415,-2428450.46463,-6.51925802231e-09,871312.3385, -5277004.0247, 4081895.4939,4,4,35.7839514264,168.489176792,41.2249411746,278.385109745
GPS 29,17940.001,21571988.754,21571984.003,-3127169.96931,-3125482.97576,-6.98491930962e-09,914602.0058, -5126003.7547, 4260917.2920,4,4,51.4259275956,145.05667445,41.2249411746,278.385109745
GPS 30,17940.001,24692676.272,24692672.152,264584.287644,266151.572858,-8.38190317154e-09,-211984.0633, -5481088.9887, 3896223.0102,4,4,11.6611124002,238.319983748,41.2249411746,278.385109745
GPS 6,17970.001,21520955.834,21520951.103,-3539163.24965,-3533906.73745,-5.12227416039e-09,493440.8831, -4985787.3744, 4490686.7897,4,4,53.8997581908,288.418992197,41.2249411746,278.385109745
GPS 10,17970.001,20920436.979,20920431.918,-3706303.4222,-3704390.01687,-2.32830643654e-09,833020.0910, -4901053.4830, 4533605.6043,4,4,63.5063159311,39.1391646017,41.2249411746,278.385109745
GPS 17,17970.001,20692393.003,20692388.505,-4452720.05125,-4451277.15317,-1.39698386192e-09,769338.4132, -4933750.1499, 4509329.8122,4,4,72.6246181705,22.4098150068,41.2249411746,278.385109745
GPS 21,17970.001,24192243.748,24192237.457,-892288.818798,-887863.035095,-1.210719347e-08,-88138.4167, -4857805.6280, 4654222.1252,4,4,18.7556688691,293.254541555,41.2249411746,278.385109745
GPS 24,17970.001,22529395.186,22529391.326,-2006933.28543,-2005227.19231,-1.39698386192e-09,1149900.0227, -4941882.3230, 4418524.2484,4,4,38.9450028361,91.2614173398,41.2249411746,278.385109745
GPS 26,17970.001,22100451.517,22100447.41,-2449520.2118,-2447607.83813,-6.51925802231e-09,870803.0736, -5274738.0761, 4084931.7897,4,4,36.0272271264,168.415582473,41.2249411746,278.385109745
GPS 29,17970.001,21561544.738,21561540.01,-3137613.9835,-3135926.98843,-6.98491930962e-09,914125.9758, -5124629.3891, 4262672.2623,4,4,51.6371908181,144.831051043,41.2249411746,278.385109745
GPS 30,17970.001,24709210.307,24709206.265,281118.521432,282685.785308,-8.38190317154e-09,-216675.9038, -5485451.3985, 3889820.3041,4,4,11.5138680439,238.158600824,41.2249411746,278.385109745
GPS 6,18000.001,21514744.25,21514739.552,-3545374.83056,-3540118.31751,-5.12227416039e-09,494126.9836, -4986859.2141, 4489421.0310,4,4,54.0149649142,288.084539155,41.2249411746,278.385109745
GPS 10,18000.001,20930291.14,20930286.088,-3696449.26512,-3694535.86222,-2.32830643654e-09,834295.4894, -4900144.3147, 4534353.7822,4,4,63.2819228478,39.2797643757,41.2249411746,278.385109745
GPS 17,18000.001,20691185.239,20691180.722,-4453927.82293,-4452484.92628,-1.39698386192e-09,770781.0421, -4933900.7533, 4508918.6545,4,4,72.6184159764,23.2001073276,41.2249411746,278.385109745
GPS 21,18000.001,24175624.417,24175618.092,-908908.126226,-904482.357735,-1.210719347e-08,-81784.1245, -4857861.3224, 4654279.9895,4,4,18.9236899103,293.382756098,41.2249411746,278.385109745
GPS 24,18000.001,22541123.116,22541119.265,-1995205.3585,-1993499.26691,-1.39698386192e-09,1152257.9730, -4942491.8340, 4417228.0364,4,4,38.7804906115,91.4730813321,41.2249411746,278.385109745
GPS 26,18000.001,22081360.819,22081356.745,-2468610.85516,-2466698.4724,-6.51925802231e-09,870297.7747, -5272489.4188, 4087941.3649,4,4,36.2707142798,168.341405695,41.2249411746,278.385109745
GPS 29,18000.001,21551195.228,21551190.516,-3147963.47501,-3146276.4749,-6.98491930962e-09,913654.9503, -5123260.8699, 4264417.9182,4,4,51.8478608388,144.60276353,41.2249411746,278.385109745
GPS 30,18000.001,24725762.423,24725758.344,297670.614471,299237.869793,-8.38190317154e-09,-221402.2107, -5489846.8917, 3883347.7384,4,4,11.3666113629,237.997564305,41.2249411746,278.385109745
GPS 6,18030.001,21508632.577,21508627.907,-3551486.50729,-3546229.99509,-5.12227416039e-09,494804.8953, -4987930.5280, 4488156.0417,4,4,54.1285937065,287.747140546,41.2249411746,278.385109745
GPS 10,18030.001,20940207.47,20940202.413,-3686532.93699,-3684619.53311,-2.32830643654e-09,835578.6003, -4899235.4593, 4535099.5367,4,4,63.0578344971,39.4201566491,41.2249411746,278.385109745
GPS 17,18030.001,20690033.407,20690028.889,-4455079.66311,-4453636.76793,-1.39698386192e-09,772222.8566, -4934055.3691, 4508502.7410,4,4,72.6100177557,23.9902896068,41.2249411746,278.385109745
GPS 21,18030.001,24159008.405,24159002.167,-925524.105989,-921098.329321,-1.210719347e-08,-75484.3710, -4857921.5369, 4654323.5751,4,4,19.0919494516,293.510791608,41.2249411746,278.385109745
GPS 24,18030.001,22552890.03,22552886.275,-1983438.44001,-1981732.34651,-1.39698386192e-09,1154625.6886, -4943107.1742, 4415921.0222,4,4,38.6158828683,91.6841640111,41.2249411746,278.385109745
GPS 26,18030.001,22062337.426,22062333.347,-2487634.1888,-2485721.79867,-6.51925802231e-09,869796.4358, -5270257.8221, 4090924.6069,4,4,36.5144095753,168.266632882,41.2249411746,278.385109745
GPS 29,18030.001,21540940.588,21540935.852,-3158218.1118,-3156531.10841,-6.98491930962e-09,913188.9152, -5121898.1146, 4266154.3807,4,4,52.0579222529,144.371771746,41.2249411746,278.385109745
GPS 30,18030.001,24742331.702,24742327.795,314239.941647,315807.185996,-8.38190317154e-09,-226162.9763, -5494275.6245, 3876804.5039,4,4,11.2193470372,237.836869539,41.2249411746,278.385109745
GPS 6,18060.001,21502622.492,21502617.805,-3557496.59479,-3552240.08122,-5.12227416039e-09,495474.6778, -4989001.3526, 4486891.7792,4,4,54.2406248649,287.406807167,41.2249411746,278.385109745
GPS 10,18060.001,20950187.038,20950181.997,-3676553.36058,-3674639.95723,-2.32830643654e-09,836869.4679, -4898326.9115, 4535842.8602,4,4,62.8340514494,39.560351747,41.2249411746,278.385109745
GPS 17,18060.001,20688939.08,20688934.576,-4456173.98627,-4454731.08928,-1.39698386192e-09,773663.8637, -4934213.9953, 4508082.0717,4,4,72.5994210203,24.7801984544,41.2249411746,278.385109745
GPS 21,18060.001,24142397.21,24142391.026,-942135.286736,-937709.500468,-1.210719347e-08,-69238.5948, -4857986.2452, 4654353.1397,4,4,19.2604483916,293.638646706,41.2249411746,278.385109745
GPS 24,18060.001,22564697.36,22564693.626,-1971631.10924,-1969925.02055,-1.39698386192e-09,1157003.2880, -4943728.3727, 4414603.1146,4,4,38.4511800034,91.8946682927,41.2249411746,278.385109745
GPS 26,18060.001,22043383.435,22043379.358,-2506588.14536,-2504675.74775,-6.51925802231e-09,869299.0509, -5268043.0587, 4093881.8966,4,4,36.7583096485,168.191250224,41.2249411746,278.385109745
GPS 29,18060.001,21530782.482,21530777.718,-3168376.20822,-3166689.20148,-6.98491930962e-09,912727.8564, -5120541.0413, 4267881.7691,4,4,52.2673593918,144.138035118,41.2249411746,278.385109745
GPS 30,18060.001,24758919.167,24758915.45,330827.350528,332394.600617,-8.38190317154e-09,-230958.1825, -5498737.7470, 3870189.7884,4,4,11.0720797154,237.676511883,41.2249411746,278.385109745
GPS 6,18090.001,21496714.557,21496709.813,-3563404.55244,-3558148.0401,-5.12227416039e-09,496136.3900, -4990071.7242, 4485628.2013,4,4,54.3510387051,287.063551029,41.2249411746,278.385109745
GPS 10,18090.001,20960229.753,20960224.723,-3666510.65158,-3664597.24689,-2.32830643654e-09,838168.1369, -4897418.6662, 4536583.7447,4,4,62.6105742581,39.70035962,41.2249411746,278.385109745
GPS 17,18090.001,20687902.713,20687898.22,-4457210.34407,-4455767.44612,-1.39698386192e-09,775104.0704, -4934376.6301, 4507656.6465,4,4,72.5866241133,25.5696706801,41.2249411746,278.385109745
GPS 21,18090.001,24125791.262,24125785.158,-958741.209098,-954315.423537,-1.210719347e-08,-63046.2398, -4858055.4210, 4654368.9356,4,4,19.4291876271,293.766320009,41.2249411746,278.385109745
GPS 24,18090.001,22576545.416,22576541.703,-1959783.06399,-1958076.97669,-1.39698386192e-09,1159390.8916, -4944355.4587, 4413274.2209,4,4,38.2863824093,92.1045970484,41.2249411746,278.385109745
GPS 26,18090.001,22024499.65,22024495.648,-2525471.8748,-2523559.4671,-6.51925802231e-09,868805.6139, -5265844.9041, 4096813.6084,4,4,37.0024110805,168.115243671,41.2249411746,278.385109745
GPS 29,18090.001,21520721.587,21520716.849,-3178437.08589,-3176750.07788,-6.98491930962e-09,912271.7605, -5119189.5693, 4269600.2013,4,4,52.4761563183,143.901512667,41.2249411746,278.385109745
GPS 30,18090.001,24775524.351,24775521.033,347432.526558,348999.763704,-8.38190317154e-09,-235787.8008, -5503233.4033, 3863502.7776,4,4,10.9248140153,237.516486702,41.2249411746,278.385109745
GPS 6,18120.001,21490907.394,21490902.613,-3569211.72448,-3563955.21342,-5.12227416039e-09,496790.0901, -4991141.6794, 4484365.2654,4,4,54.459815571,286.717385383,41.2249411746,278.385109745
GPS 10,18120.001,20970333.64,20970328.606,-3656406.76964,-3654493.36752,-2.32830643654e-09,839474.6523, -4896510.7182, 4537322.1823,4,4,62.3874034597,39.8401898602,41.2249411746,278.385109745
GPS 17,18120.001,20686922.803,20686918.325,-4458190.25106,-4456747.35303,-1.39698386192e-09,776543.4841, -4934543.2715, 4507226.4654,4,4,72.5716262098,26.3585435392,41.2249411746,278.385109745
GPS 21,18120.001,24109189.188,24109182.984,-975343.302371,-970917.51739,-1.210719347e-08,-56906.7547, -4858129.0381, 4654371.2101,4,4,19.598168052,293.893810125,41.2249411746,278.385109745
GPS 24,18120.001,22588432.577,22588428.827,-1947895.92215,-1946189.84015,-1.39698386192e-09,1161788.6216, -4944988.4619, 4411934.2471,4,4,38.1214904753,92.3139531057,41.2249411746,278.385109745
GPS 26,18120.001,22005685.178,22005681.114,-2544286.33069,-2542373.91622,-6.51925802231e-09,868316.1186, -5263663.1372, 4099720.1109,4,4,37.2467103975,168.038598925,41.2249411746,278.385109745
GPS 29,18120.001,21510756.619,21510751.925,-3188402.03633,-3186715.0246,-6.98491930962e-09,911820.6143, -5117843.6186, 4271309.7936,4,4,52.6842968227,143.662163022,41.2249411746,278.385109745
GPS 30,18120.001,24792145.147,24792142.016,364053.283644,365620.499099,-8.38190317154e-09,-240651.7913, -5507762.7308, 3856742.6550,4,4,10.7775545238,237.356789372,41.2249411746,278.385109745
GPS 6,18150.001,21485201.013,21485196.219,-3574918.11584,-3569661.60437,-5.12227416039e-09,497435.8353, -4992211.2542, 4483102.9292,4,4,54.5669358442,286.368324744,41.2249411746,278.385109745
GPS 10,18150.001,20980498.02,20980493.006,-3646242.39504,-3644328.99361,-2.32830643654e-09,840789.0594, -4895603.0623, 4538058.1646,4,4,62.1645395737,39.9798517166,41.2249411746,278.385109745
GPS 17,18150.001,20685999.278,20685994.815,-4459113.76547,-4457670.86863,-1.39698386192e-09,777982.1121, -4934713.9176, 4506791.5278,4,4,72.5544273149,27.1466549758,41.2249411746,278.385109745
GPS 21,18150.001,24092590.7,24092584.486,-991941.763888,-987515.968848,-1.210719347e-08,-50819.5932, -4858207.0702, 4654360.2056,4,4,19.7673905583,294.021115656,41.2249411746,278.385109745
GPS 24,18150.001,22600358.547,22600354.728,-1935969.97467,-1934263.89543,-1.39698386192e-09,1164196.6020, -4945627.4125, 4410583.0974,4,4,37.9565045868,92.5227392487,41.2249411746,278.385109745
GPS 26,18150.001,21986940.268,21986936.101,-2563031.25365,-2561118.83259,-6.51925802231e-09,867830.5588, -5261497.5395, 4102601.7664,4,4,37.4912040688,167.961301438,41.2249411746,278.385109745
GPS 29,18150.001,21500887.624,21500882.97,-3198271.0074,-3196583.99328,-6.98491930962e-09,911374.4050, -5116503.1102, 4273010.6609,4,4,52.8917644182,143.419944421,41.2249411746,278.385109745
GPS 30,18150.001,24808780.642,24808777.498,380688.710468,382255.934729,-8.38190317154e-09,-245550.1030, -5512325.8605, 3849908.6022,4,4,10.6303057974,237.197415278,41.2249411746,278.385109745
GPS 6,18180.001,21479593.936,21479589.135,-3580525.19693,-3575268.6843,-5.12227416039e-09,498073.6826, -4993280.4849, 4481841.1504,4,4,54.6723799551,286.016384913,41.2249411746,278.385109745
GPS 10,18180.001,20990720.885,20990715.907,-3636019.53065,-3634106.12843,-2.32830643654e-09,842111.4039, -4894695.6934, 4538791.6832,4,4,61.9419831032,40.1193541096,41.2249411746,278.385109745
GPS 17,18180.001,20685130.591,20685126.133,-4459982.43896,-4458539.54097,-1.39698386192e-09,779419.9620, -4934888.5668, 4506351.8335,4,4,72.5350282609,27.933843864,41.2249411746,278.385109745
GPS 21,18180.001,24075994.278,24075988.005,-1008538.18508,-1004112.39898,-1.210719347e-08,-44784.2142, -4858289.4911, 4654336.1595,4,4,19.9368560352,294.148235199,41.2249411746,278.385109745
GPS 24,18180.001,22612321.513,22612317.711,-1924007.0105,-1922300.93332,-1.39698386192e-09,1166614.9586, -4946272.3412, 4409220.6744,4,4,37.7914251258,92.7309582192,41.2249411746,278.385109745
GPS 26,18180.001,21968263.848,21968259.585,-2581707.70114,-2579795.27437,-6.51925802231e-09,867348.9281, -5259347.8958, 4105458.9315,4,4,37.7358885065,167.883336404,41.2249411746,278.385109745
GPS 29,18180.001,21491113.234,21491108.583,-3208045.37872,-3206358.36079,-6.98491930962e-09,910933.1200, -5115167.9658, 4274702.9163,4,4,53.0985423367,143.174814729,41.2249411746,278.385109745
GPS 30,18180.001,24825428.507,24825425.423,397336.513804,398903.725685,-8.38190317154e-09,-250482.6730, -5516922.9162, 3842999.7994,4,4,10.4830723625,237.038359818,41.2249411746,278.385109745
