PRN,TIME(SOD),C1,C2,L1,L2,Tgd,IPPx,IPPy,IPPz,LLI_1,LLI_2,Elevation,Azimuth,Lat,Lon
GPS 9,690.001,23819962.235,23819956.893,1064193.51143,1065202.88868,-5.58793544769e-09,323568.3441, -4978954.5274, 4513661.7985,4,4,20.0155583909,281.937894451,41.0502915065,282.997680643
GPS 20,690.001,22839320.668,22839314.03,664799.269746,666390.890062,-6.98491930962e-09,1530917.6229, -4640305.0699, 4625114.8722,4,4,31.561908642,56.8596635881,41.0502915065,282.997680643
GPS 24,690.001,23572949.702,23572945.916,-575183.551676,-572733.445259,-1.39698386192e-09,612797.6028, -5331389.0764, 4058151.9322,4,4,22.4462548263,233.734144528,41.0502915065,282.997680643
GPS 28,690.001,21984501.839,21984494.442,2496135.30725,2496871.82966,-1.02445483208e-08,1333261.3530, -5139984.4704, 4131682.6233,4,4,40.4470492058,158.868437747,41.0502915065,282.997680643
GPS 4,720.001,20645400.677,20645394.937,-1778247.36006,-1775957.78441,-6.053596735e-09,1021637.4109, -5017849.1218, 4364089.2157,4,4,66.6013636044,242.027672875,41.0502915065,282.997680643
GPS 7,720.001,20649948.149,20649941.574,209821.221492,210683.762258,-1.86264514923e-09,1207272.4840, -4878384.0089, 4473442.7572,4,4,72.8006734344,47.0767212647,41.0502915065,282.997680643
GPS 9,720.001,23835880.44,23835875.434,1080111.72292,1081121.10309,-5.58793544769e-09,321552.8442, -4981135.0636, 4511399.4212,4,4,19.9608474545,281.711898282,41.0502915065,282.997680643
GPS 20,720.001,22856739.951,22856733.271,682218.598796,683810.218497,-6.98491930962e-09,1530959.4935, -4638290.5799, 4627121.2451,4,4,31.4571415894,56.6386883076,41.0502915065,282.997680643
GPS 24,720.001,23565009.212,23565005.207,-583123.987711,-580673.862445,-1.39698386192e-09,615556.0983, -5328025.5686, 4062149.8891,4,4,22.6395920537,233.873344093,41.0502915065,282.997680643
GPS 28,720.001,22010124.955,22010118.314,2521758.36742,2522494.88689,-1.02445483208e-08,1334458.5389, -5141680.9773, 4129184.4990,4,4,40.2027930097,158.926031273,41.0502915065,282.997680643
GPS 4,750.001,20647543.9,20647538.28,-1776104.15682,-1773814.57897,-6.053596735e-09,1022311.1956, -5016689.7739, 4365264.1412,4,4,66.8149003463,242.380831832,41.0502915065,282.997680643
GPS 7,750.001,20660008.133,20660001.631,219881.251023,220743.795643,-1.86264514923e-09,1208644.2170, -4878488.7150, 4472958.1381,4,4,72.7198096602,47.7938117767,41.0502915065,282.997680643
GPS 9,750.001,23851891.541,23851886.102,1096122.81334,1097132.19138,-5.58793544769e-09,319511.6492, -4983320.7848, 4509130.0439,4,4,19.9051929461,281.486217388,41.0502915065,282.997680643
GPS 20,750.001,22874262.81,22874256.428,699741.461496,701333.080341,-6.98491930962e-09,1531014.4097, -4636260.9905, 4629136.6793,4,4,31.3512824266,56.4189688806,41.0502915065,282.997680643
GPS 24,750.001,23557111.373,23557107.955,-591021.760856,-588571.615863,-1.39698386192e-09,618287.3728, -5324692.2883, 4066103.8170,4,4,22.8328950079,234.013125527,41.0502915065,282.997680643
GPS 28,750.001,22035816.52,22035810.013,2547449.91181,2548186.427,-1.02445483208e-08,1335664.1103, -5143389.4963, 4126666.1320,4,4,39.9587059221,158.983212906,41.0502915065,282.997680643
GPS 4,780.001,20649773.004,20649767.21,-1773875.06188,-1771585.47747,-6.053596735e-09,1022986.5596, -5015534.0979, 4366433.7510,4,4,67.0279090325,242.738866875,41.0502915065,282.997680643
GPS 7,780.001,20670117.885,20670111.577,229991.032073,230853.578066,-1.86264514923e-09,1210015.8617, -4878597.1743, 4472468.9732,4,4,72.6371637019,48.5056928929,41.0502915065,282.997680643
GPS 9,780.001,23867995.811,23867990.891,1112227.08656,1113236.46857,-5.58793544769e-09,317444.6222, -4985511.8540, 4506853.4430,4,4,19.8486003368,281.260857373,41.0502915065,282.997680643
GPS 20,780.001,22891889.686,22891883.326,717368.290954,718959.913706,-6.98491930962e-09,1531082.4576, -4634216.0876, 4631161.3286,4,4,31.2443396653,56.2005107742,41.0502915065,282.997680643
GPS 24,780.001,23549257.124,23549253.719,-598875.986626,-596425.822449,-1.39698386192e-09,620991.8596, -5321388.8463, 4070014.4161,4,4,23.0261625905,234.153490435,41.0502915065,282.997680643
GPS 28,780.001,22061576.893,22061570.563,2573210.28142,2573946.79216,-1.02445483208e-08,1336878.2148, -5145110.1703, 4124127.2368,4,4,39.7147893121,159.039983871,41.0502915065,282.997680643
GPS 4,810.001,20652087.851,20652082.333,-1771560.21661,-1769270.62693,-6.053596735e-09,1023663.5310, -5014382.0611, 4367598.0826,4,4,67.2403756399,243.101893224,41.0502915065,282.997680643
GPS 7,810.001,20680277.4,20680270.885,240150.565214,241013.11417,-1.86264514923e-09,1211387.4283, -4878709.3857, 4471975.2592,4,4,72.5527569959,49.212318576,41.0502915065,282.997680643
GPS 9,810.001,23884192.768,23884187.141,1128424.04993,1129433.43258,-5.58793544769e-09,315351.6232, -4987708.4345, 4504569.3930,4,4,19.7910751452,281.035823735,41.0502915065,282.997680643
GPS 20,810.001,22909620.144,22909613.258,735098.680893,736690.299773,-6.98491930962e-09,1531163.7252, -4632155.6539, 4633195.3483,4,4,31.1363218483,55.983319231,41.0502915065,282.997680643
GPS 24,810.001,23541446.453,23541442.523,-606686.635716,-604236.444837,-1.39698386192e-09,623669.9851, -5318114.8582, 4073882.3738,4,4,23.2193936984,234.294440449,41.0502915065,282.997680643
GPS 28,810.001,22087405.563,22087399.173,2599038.95162,2599775.46022,-1.02445483208e-08,1338101.0027, -5146843.1442, 4121567.5229,4,4,39.4710445402,159.09634536,41.0502915065,282.997680643
GPS 4,840.001,20654488.917,20654483.167,-1769159.15803,-1766869.56457,-6.053596735e-09,1024342.1377, -5013233.6312, 4368757.1728,4,4,67.4522857236,243.470029519,41.0502915065,282.997680643
GPS 7,840.001,20690487.241,20690481.261,250360.44302,251222.994941,-1.86264514923e-09,1212758.9270, -4878825.3484, 4471476.9927,4,4,72.4666110978,49.9136475791,41.0502915065,282.997680643
GPS 9,840.001,23900482.524,23900476.283,1144713.78528,1145723.16227,-5.58793544769e-09,313232.5098, -4989910.6904, 4502277.6666,4,4,19.7326229363,280.811121867,41.0502915065,282.997680643
GPS 20,840.001,22927454.393,22927447.313,752932.809047,754524.432687,-6.98491930962e-09,1531258.3024, -4630079.4687, 4635238.8952,4,4,31.0272375472,55.7673992712,41.0502915065,282.997680643
GPS 24,840.001,23533679.99,23533675.937,-614453.000043,-612002.787762,-1.39698386192e-09,626322.1696, -5314869.9442, 4077708.3646,4,4,23.4125872242,234.435977225,41.0502915065,282.997680643
GPS 28,840.001,22113302.656,22113295.657,2624936.04952,2625672.55476,-1.02445483208e-08,1339332.6263, -5148588.5653, 4118986.6949,4,4,39.2274729578,159.152298522,41.0502915065,282.997680643
GPS 4,870.001,20656976.046,20656970.033,-1766672.03152,-1764382.43618,-6.053596735e-09,1025022.4072, -5012088.7765, 4369911.0577,4,4,67.6636244,243.843397921,41.0502915065,282.997680643
GPS 7,870.001,20700747.368,20700741.269,260620.614683,261483.170073,-1.86264514923e-09,1214130.3680, -4878945.0614, 4470974.1699,4,4,72.3787476579,50.6096433309,41.0502915065,282.997680643
GPS 9,870.001,23916864.524,23916858.613,1161095.71943,1162105.10501,-5.58793544769e-09,311087.1370, -4992118.7861, 4499978.0344,4,4,19.6732493197,280.586757056,41.0502915065,282.997680643
GPS 20,870.001,22945391.851,22945385.084,770870.216999,772461.83624,-6.98491930962e-09,1531366.2809, -4627987.3081, 4637292.1280,4,4,30.9170953603,55.5527556945,41.0502915065,282.997680643
GPS 24,870.001,23525957.875,23525953.578,-622175.01681,-619724.771123,-1.39698386192e-09,628948.8268, -5311653.7292, 4081493.0510,4,4,23.6057420556,234.578102442,41.0502915065,282.997680643
GPS 28,870.001,22139267.629,22139261.39,2650901.01243,2651637.51166,-1.02445483208e-08,1340573.2403, -5150346.5826, 4116384.4521,4,4,38.9840759079,159.207844475,41.0502915065,282.997680643
GPS 4,900.001,20659549.168,20659543.12,-1764098.89551,-1761809.29646,-6.053596735e-09,1025704.3671, -5010947.4656, 4371059.7730,4,4,67.8743763293,244.22212422,41.0502915065,282.997680643
GPS 7,900.001,20711057.91,20711051.767,270931.184482,271793.74189,-1.86264514923e-09,1215501.7620, -4879068.5240, 4470466.7872,4,4,72.2891883985,51.3002738159,41.0502915065,282.997680643
GPS 9,900.001,23933338.278,23933334.017,1177569.44782,1178578.83978,-5.58793544769e-09,308915.3570, -4994332.8865, 4497670.2649,4,4,19.6129599494,280.362734486,41.0502915065,282.997680643
GPS 20,900.001,22963432.224,22963425.862,788910.573066,790502.199307,-6.98491930962e-09,1531487.7546, -4625878.9449, 4639355.2068,4,4,30.8059039106,55.3393930821,41.0502915065,282.997680643
GPS 24,900.001,23518280.276,23518275.877,-629852.51323,-627402.241068,-1.39698386192e-09,631550.3642, -5308465.8429, 4085237.0829,4,4,23.7988570761,234.720817806,41.0502915065,282.997680643
GPS 28,900.001,22165300.04,22165294.224,2676933.42245,2677669.92161,-1.02445483208e-08,1341823.0018, -5152117.3477, 4113760.4887,4,4,38.7408547245,159.262984295,41.0502915065,282.997680643
GPS 4,930.001,20662206.734,20662200.859,-1761441.31345,-1759151.70983,-6.053596735e-09,1026388.0447, -5009809.6676, 4372203.3537,4,4,68.0845256982,244.606337942,41.0502915065,282.997680643
GPS 7,930.001,20721417.411,20721411.404,281290.702953,282153.266866,-1.86264514923e-09,1216873.1195, -4879195.7354, 4469954.8406,4,4,72.1979550912,51.98551145,41.0502915065,282.997680643
GPS 9,930.001,23949901.792,23949897.193,1194132.95258,1195142.35013,-5.58793544769e-09,306717.0194, -4996553.1574, 4495354.1246,4,4,19.5517605218,280.139059231,41.0502915065,282.997680643
GPS 20,930.001,22981573.677,22981566.635,807051.99886,808643.628527,-6.98491930962e-09,1531622.8193, -4623754.1484, 4641428.2937,4,4,30.6936718435,55.1273157989,41.0502915065,282.997680643
GPS 24,930.001,23510645.829,23510641.196,-637486.879019,-635036.583733,-1.39698386192e-09,634127.1831, -5305305.9195, 4088941.0985,4,4,23.9919311643,234.864125045,41.0502915065,282.997680643
GPS 28,930.001,22191397.95,22191391.42,2703031.35153,2703767.84706,-1.02445483208e-08,1343082.0705, -5153901.0142, 4111114.4935,4,4,38.4978107329,159.317719028,41.0502915065,282.997680643
GPS 4,960.001,20664949.825,20664943.688,-1758698.21912,-1756408.61152,-6.053596735e-09,1027073.4670, -5008675.3521, 4373341.8345,4,4,68.2940562002,244.996172456,41.0502915065,282.997680643
GPS 7,960.001,20731827.035,20731820.84,291700.380172,292562.945293,-1.86264514923e-09,1218244.4516, -4879326.6949, 4469438.3261,4,4,72.1050695361,52.6653329509,41.0502915065,282.997680643
GPS 9,960.001,23966555.697,23966551.393,1210786.93589,1211796.34452,-5.58793544769e-09,304491.9713, -4998779.7650, 4493029.3780,4,4,19.4896567752,279.915736261,41.0502915065,282.997680643
GPS 20,960.001,22999816.959,22999810.951,825295.301607,826886.935898,-6.98491930962e-09,1531771.5728, -4621612.6843, 4643511.5522,4,4,30.5804078247,54.9165279958,41.0502915065,282.997680643
GPS 24,960.001,23503055.775,23503051.424,-645076.82094,-642626.501874,-1.39698386192e-09,636679.6786, -5302173.5980, 4092605.7242,4,4,24.1849631941,235.008025914,41.0502915065,282.997680643
GPS 28,960.001,22217562.076,22217556.05,2729195.51462,2729932.00525,-1.02445483208e-08,1344350.6082, -5155697.7379, 4108446.1501,4,4,38.2549452497,159.372049683,41.0502915065,282.997680643
GPS 4,990.001,20667777.172,20667770.959,-1755870.85571,-1753581.24653,-6.053596735e-09,1027760.6611, -5007544.4889, 4374475.2492,4,4,68.5029510169,245.391765089,41.0502915065,282.997680643
GPS 7,990.001,20742285.726,20742279.868,302159.104062,303021.672853,-1.86264514923e-09,1219615.7693, -4879461.4019, 4468917.2395,4,4,72.0105535408,53.3397192058,41.0502915065,282.997680643
GPS 9,990.001,23983298.446,23983293.671,1227529.76789,1228539.17842,-5.58793544769e-09,302240.0568, -5001012.8760, 4490695.7872,4,4,19.4266544881,279.69277044,41.0502915065,282.997680643
GPS 20,990.001,23018160.498,23018153.779,843638.918806,845230.555789,-6.98491930962e-09,1531934.1150, -4619454.3149, 4645605.1480,4,4,30.4661205382,54.7070336117,41.0502915065,282.997680643
GPS 24,990.001,23495509.033,23495505.088,-652623.416056,-650173.081249,-1.39698386192e-09,639208.2398, -5299068.5221, 4096231.5748,4,4,24.3779520349,235.152522192,41.0502915065,282.997680643
GPS 28,990.001,22243790.806,22243784.98,2755424.28411,2756160.76804,-1.02445483208e-08,1345628.7795, -5157507.6770, 4105755.1364,4,4,38.012259583,159.425977235,41.0502915065,282.997680643
GPS 4,1020.001,20670690.457,20670684.568,-1752957.54426,-1750667.93102,-6.053596735e-09,1028449.6536, -5006417.0484, 4375603.6313,4,4,68.7111927969,245.793257236,41.0502915065,282.997680643
GPS 7,1020.001,20752795.378,20752789.38,312668.763289,313531.334604,-1.86264514923e-09,1220987.0837, -4879599.8558, 4468391.5764,4,4,71.9144289009,54.008655136,41.0502915065,282.997680643
GPS 9,1020.001,24000131.401,24000126.173,1244362.74543,1245372.15496,-5.58793544769e-09,299961.1177, -5003252.6579, 4488353.1122,4,4,19.3627594785,279.470166524,41.0502915065,282.997680643
GPS 20,1020.001,23036605.738,23036600.002,862084.277087,863675.917318,-6.98491930962e-09,1532110.5478, -4617278.7986, 4647709.2482,4,4,30.3508186843,54.4988363763,41.0502915065,282.997680643
GPS 24,1020.001,23488007.622,23488003.76,-660124.659622,-657674.304438,-1.39698386192e-09,641713.2499, -5295990.3401, 4099819.2538,4,4,24.5708965511,235.297615686,41.0502915065,282.997680643
GPS 28,1020.001,22270085.51,22270079.801,2781718.96943,2782455.44657,-1.02445483208e-08,1346916.7515, -5159330.9920, 4103041.1245,4,4,37.7697550321,159.479502627,41.0502915065,282.997680643
GPS 4,1050.001,20673690.208,20673684.361,-1749957.76755,-1747668.14873,-6.053596735e-09,1029140.4713, -5005293.0014, 4376727.0135,4,4,68.9187636351,246.200794476,41.0502915065,282.997680643
GPS 7,1050.001,20763356.532,20763350.007,323229.928353,324092.505662,-1.86264514923e-09,1222358.4062, -4879742.0560, 4467861.3322,4,4,71.8167173814,54.6721295587,41.0502915065,282.997680643
GPS 9,1050.001,24017054.619,24017049.851,1261285.98173,1262295.39501,-5.58793544769e-09,297654.9929, -5005499.2789, 4486001.1106,4,4,19.2979776026,279.247929165,41.0502915065,282.997680643
GPS 20,1050.001,23055152.903,23055147.337,880631.556279,882223.201934,-6.98491930962e-09,1532300.9752, -4615085.8904, 4649824.0221,4,4,30.2345109776,54.291939812,41.0502915065,282.997680643
GPS 24,1050.001,23480552.25,23480548.546,-667579.912253,-665129.532099,-1.39698386192e-09,644195.0859, -5292938.7047, 4103369.3534,4,4,24.7637956025,235.443308225,41.0502915065,282.997680643
GPS 28,1050.001,22296446.315,22296440.542,2808079.73937,2808816.21474,-1.02445483208e-08,1348214.6940, -5161167.8457, 4100303.7812,4,4,37.5274328879,159.532626769,41.0502915065,282.997680643
GPS 4,1080.001,20676777.075,20676771.208,-1746870.87116,-1744581.24714,-6.053596735e-09,1029833.1406, -5004172.3190, 4377845.4284,4,4,69.1256450503,246.614526684,41.0502915065,282.997680643
GPS 7,1080.001,20773970.051,20773963.89,333843.482977,334706.062742,-1.86264514923e-09,1223729.7485, -4879888.0022, 4467326.5025,4,4,71.7174406985,55.3301350479,41.0502915065,282.997680643
GPS 9,1080.001,24034068.387,24034063.747,1278299.77936,1279309.1992,-5.58793544769e-09,295321.5187, -5007752.9078, 4483639.5379,4,4,19.2323147537,279.026062905,41.0502915065,282.997680643
GPS 20,1080.001,23073802.373,23073796.668,899281.142678,900872.786452,-6.98491930962e-09,1532505.5035, -4612875.3412, 4651949.6406,4,4,30.1172061448,54.0863472364,41.0502915065,282.997680643
GPS 24,1080.001,23473143.812,23473140.227,-674988.245695,-672537.848687,-1.39698386192e-09,646654.1194, -5289913.2734, 4106882.4552,4,4,24.956648044,235.589601669,41.0502915065,282.997680643
GPS 28,1080.001,22322873.495,22322867.673,2834506.89288,2835243.36462,-1.02445483208e-08,1349522.7793, -5163018.4032, 4097542.7669,4,4,37.2852944327,159.585350541,41.0502915065,282.997680643
GPS 4,1110.001,20679949.454,20679943.661,-1743698.47336,-1741408.84706,-6.053596735e-09,1030527.6876, -5003054.9728, 4378958.9076,4,4,69.3318179624,247.034608153,41.0502915065,282.997680643
GPS 7,1110.001,20784634.454,20784628.691,344507.935831,345370.516649,-1.86264514923e-09,1225101.1222, -4880037.6938, 4466787.0822,4,4,71.616620503,55.9826677936,41.0502915065,282.997680643
GPS 9,1110.001,24051170.671,24051165.54,1295402.08562,1296411.50371,-5.58793544769e-09,292960.5289, -5010013.7140, 4481268.1469,4,4,19.1657768608,278.804572183,41.0502915065,282.997680643
GPS 20,1110.001,23092552.295,23092546.972,918031.126116,919622.769696,-6.98491930962e-09,1532724.2411, -4610646.8984, 4654086.2766,4,4,29.9989129231,53.8820617652,41.0502915065,282.997680643
GPS 24,1110.001,23465780.847,23465777.728,-682351.075733,-679900.656702,-1.39698386192e-09,649090.7159, -5286913.7081, 4110359.1299,4,4,25.1494527256,235.7364979,41.0502915065,282.997680643
GPS 28,1110.001,22349364.996,22349358.751,2860998.42501,2861734.89589,-1.02445483208e-08,1350841.1825, -5164882.8321, 4094757.7365,4,4,37.0433409402,159.637674789,41.0502915065,282.997680643
GPS 4,1140.001,20683207.38,20683201.026,-1740440.53341,-1738150.90332,-6.053596735e-09,1031224.1386, -5001940.9348, 4380067.4825,4,4,69.5372626684,247.461197704,41.0502915065,282.997680643
GPS 7,1140.001,20795349.938,20795343.993,355223.462555,356086.044191,-1.86264514923e-09,1226472.5394, -4880191.1307, 4466243.0665,4,4,71.5142783638,56.62972746,41.0502915065,282.997680643
GPS 9,1140.001,24068361.093,24068356.062,1312592.52411,1313601.95271,-5.58793544769e-09,290571.8543, -5012281.8679, 4478886.6882,4,4,19.0983698879,278.583461328,41.0502915065,282.997680643
GPS 20,1140.001,23111402.377,23111396.218,936881.265681,938472.909898,-6.98491930962e-09,1532957.2985, -4608400.3050, 4656234.1050,4,4,29.8796400582,53.6790863144,41.0502915065,282.997680643
GPS 24,1140.001,23458463.704,23458459.896,-689668.147754,-687217.711445,-1.39698386192e-09,651505.2355, -5283939.6754, 4113799.9375,4,4,25.3422084923,235.883998829,41.0502915065,282.997680643
GPS 28,1140.001,22375920.587,22375914.191,2887553.99554,2888290.46395,-1.02445483208e-08,1352170.0815, -5166761.3024, 4091948.3385,4,4,36.8015736756,159.68960033,41.0502915065,282.997680643
GPS 4,1170.001,20686549.255,20686543.589,-1737098.64216,-1734809.00645,-6.053596735e-09,1031922.5195, -5000830.1773, 4381171.1839,4,4,69.7419588175,247.894458807,41.0502915065,282.997680643
GPS 5,1170.001,24885670.367,24885666.585,-4728.17265432,-3292.75517489,-4.19095158577e-09,146117.3678, -4428551.0323, 5063043.8433,4,4,9.95319018466,318.439011095,41.0502915065,282.997680643
GPS 7,1170.001,20806115.054,20806109.345,365988.616347,366851.198424,-1.86264514923e-09,1227844.0122, -4880348.3124, 4465694.4501,4,4,71.4104357532,57.2713170447,41.0502915065,282.997680643
GPS 9,1170.001,24085637.712,24085632.52,1329869.11559,1330878.54174,-5.58793544769e-09,288155.3232, -5014557.5402, 4476494.9097,4,4,19.0300998325,278.362734565,41.0502915065,282.997680643
GPS 20,1170.001,23130350.728,23130344.726,955829.597732,957421.244585,-6.98491930962e-09,1533204.7885, -4606135.3004, 4658393.3026,4,4,29.7593963023,53.4774236027,41.0502915065,282.997680643
GPS 24,1170.001,23451190.989,23451186.456,-696940.873929,-694490.428358,-1.39698386192e-09,653898.0326, -5280990.8463, 4117205.4279,4,4,25.5349141843,236.032106394,41.0502915065,282.997680643
